partida	titulo	ley	rubrica	texto
1	10	10	Ley .xª. Por quales razones pueden fazer de dos eglesias una.	Perdida ni menoscabo no deue recebir la eglesia antigua; por la que fiziessen de nueuo. Ca si danno recibiesse por ella. & el clerigo lo contradixiesse; no deue seer fecha. Pero si en tal eglesia cuemo esta ouiesse tan grand pueblo que no pudiessen caber en ella. & pidiessen al obispo que les mandasse otra fazer. & partir los parrochianos en amas segund dize en la tercera ley ante desta. o si ouiessen dos pueblos a uenir a ella. & el uno fuesse tan lexos. que no pudiesse y llegar a menos de grand lazeria estonce por salir daquel trabaio bien pueden fazer otra eglesia con mandado del obispo que aya clerigo por si. Pero esto se deue entender desta manera. si en la primera eglesia ficaren tantas rendas & tantos parrochianos que puedan los clerigos que la siruieren beuir por ellas mesuradamientre segund dize en la ley ante desta. Ca dotra guisa no deuen fazer la segunda eglesia. ni toller sus parrochianos a la primera. ¶ Mas si pudiessen los clerigos beuir mesuradamientre por las rendas que les ficassen. & ouiessen de fazer la otra eglesia; por el menoscabo que recibe la primera por los parrochianos que minguan. otorgal el derecho que los clerigos della puedan presentar al obispo el clerigo que ouiere de poner en la segunda eglesia. & otorga les aun demas desto que ayan en ella alguna renda cierta. & deue gela sennalar el obispo segund uiere que podran montar las rendas de la postremera eglesia.
1	10	11	Ley .xiª. Por que razones puede el obispo fazer eglesia en termino dotra. magar lo contradigan los clerigos della.	Agrauiamiento & menoscabo recibe a las uegadas la primera eglesia; por los parrochianos que dan a la segunda; segund dize en la ley ante desta. Ca pierde dellos las ofrendas et las primicias. & los mandamientos que farien a sus fines. Mas por esso no pierde los diezmos de las heredades que eran dezmeras della; ante que fiziessen la segunda eglesia. fueras ende si los clerigos cuya fuesse la primera otorgassen quando fiziessen la otra; que ouiesse alguna partida de las heredades o de los parrochianos por dezmeros. Ca estonce aquello quel otorgaren; siempre ualdra. E cuemo quier que el obispo sea mayoral & a el pertenesca de ordenar todas las eglesias de su obispado; tal ordenacion cuemo esta no puede fazer de toller las heredades dezmeras aun eglesia. & dar las a otra fueras ende si lo fiziere con otorgamiento de los clerigos della. ¶ E magar que el obispo no pueda dar las heredades dezmeras de una eglesia a otra si no cuemo dize de suso; si entendiere que la segunda eglesia es bien de la fazer por alguna de las cosas que dize en la quarta ley ante desta. bien puede mandar que la fagan. & poner clerigo en ella que la sirua magar lo contradigan & no gelo presenten los clerigos segund dize en la ley ante desta. Pero esto deue fazer desta manera si entendiere que han en que beuir segund dize en essa misma ley. & que lo contradizen maliciosamientre.
1	10	12	Ley .xijª. Que no deuen fazer eglesia ni altar. por suenno ni por antoiança de ninguno.	Descruben o fazen engannosamientre algunos omnes altares por los campos o por las villas. assacando que ha en aquellos logares; reliquias dalgunos sanctos & que fazen miraglos. & por esta razon mueuen las yentes de muchas partes que uengan alli cuemo en romeria por leuar algo dellas. Otros y ha que por suennos. o por uanas antoianças que les aparecen fazen altares o los descubren en los logares sobredichos. Onde por toller tales engannos & otros yerros muchos que podrien y acaeçer; touo sancta eglesia por bien. que quando tales cosas acaeciessen & lo sopiesse el obispo del logar que los mandasse destroir. & si por auentura no lo pudiesse fazer por que el pueblo lo touiesse por mal. & no quisiesse sofrir que los destruyessen deue el obispo amonestar a las yentes que no uayan a aquellos logares en romeria. fueras si fallassen y ciertamientre cuerpo o reliquias dalgun sancto. o que ouiesse y morado. o fuesse y martiriado.
1	10	13	Ley .xiijª. Quien deue refazer las eglesias; quando lo ouieren mester.	Refazer deuen sus eglesias quando mester fuere los prelados & los clerigos de cada una dellas. de las rendas que son dadas pora ello. E quando estas no cumpliessen el prelado & los clerigos que fuessen beneficiados en ella; deuen complir lo que minguare pora refazer la. segund las rendas que cada uno ende leuare. Ca assi cuemo les plaze de leuar las rendas della; assi deuen tener por bien de pagar su parte en tales despesas. E si el obispo o otro qualquier leuare la renda que es sennalada pora esto; el es tenudo de la refazer quando mester fuere. & dotra guisa no la deue ninguno tomar pora si. Ca grand pecado serie que la parte que sennalaron los sanctos padres pora la lauor de las eglesias que la despienda el obispo o otro qualquier que la tomasse en sus cosas seyendo las eglesias desamparadas. & minguadas de lo que ouiessen mester. E si por uentura el obispo tomasse aquellos derechos pora si. o otro qualquier parando se a refazer la eglesia quanto mester fuesse; tenudo es de lo complir. Mas despues que las eglesias fuessen acabadas. & no ouiesse y ninguna cosa de labrar deuen aquella renda meter en otras cosas que sean a pro della.
1	10	14	Ley .xiiijª. Quien deue consagrar la eglesia & los altares.	Acabada & complida seyendo la eglesia de todas sus lauores. puede la el obispo en cuyo obispado fuere cossagrar; o rogar a otro obispo que la cossagre. seyendo la eglesia heredada. segund dize en la tercera & en la quarta ley deste Titulo. E otro ninguno no la puede cossagrar fueras obispo. Esso mismo es de la cossagracion de los altares. Pero una es la cossagracion de la eglesia. & otra de los altares. E puede las un obispo fazer ambas en un dia si quisiere. o en dos uno despues otro. o en tiempo mas alongado. Otrossi lo pueden fazer dos obispos en un dia. cossagrando el uno la eglesia & el otro los altares. E pueden cossagrar los altares. & no la eglesia. & otrossi la eglesia & no los altares. ¶ E desque la eglesia fuere cossagrada no deuen en ella fazer altar de nueuo sin otorgamiento de su obispo. E si muchos altares ouiere y. el obispo puede mandar desfazer los sobeianos. E no deuen cossagrar altar ninguno fueras el que fuere de piedra. & quandol cossagraren deuen en el meter algunas reliquias. E si no las pudiessen auer; deuen y poner del cuerpo de nuestro sennor ihesu xpisto. que cossagra el clerigo quando dize la missa.
1	10	15	Ley. .xvª. En que tiempo deuen consagrar las eglesias. & las otras cosas que han de seer consagradas.	Altar o eglesia queriendo algun obispo cossagrar. deue cantar missa quando lo quisiere fazer. Pero si el obispo fiziere la cossagracion & otro clerigo missacantano dixiere la missa; uale la cossagracion. E puede la fazer el obispo tanbien en los otros dias; cuemo en las fiestas. Pero cossagrar obispos o poner uelo cossagrado a las uirgines que fuessen de orden; o fazer crisma. o clerigos ordenar no lo deuen fazer. fueras en dias sennalados. Ca en los domingos. deuen cossagrar a los obispos. & no en otros. mas a las uirgines pueden poner uelo cossagrado en los domingos. & otrossi en las fiestas de los apostoles. & en el dia de epiphania. & en el sabado sancto que es uigilia de pascua mayor. & en todas las ochauas. Pero si alguna uirgen quisiere tomar este uelo seyendo enferma por que no muriesse sin el; deuen gelo dar. magar no fuesse ninguno destos dias. Mas la crisma no la deuen fazer en otro dia. si no en el Jueues sancto. E los clerigos no los deuen ordenar si no en las quatro tiemporas. & en los otros dias que dize en el Titulo de los prelados.
1	10	16	Ley .xviª. Que cosas ha mester la eglesia pora seer fecha complidamientre.	Queriendo fabricar o fazer eglesia de nueuo en algun logar. que quier tanto dezir cuemo labrar; ha mester que aquellos que quisieren fazer la que ayan dos cosas pora seer derechamientre fecha. & seer eglesia complida. La una que la fagan con otorgamiento de su obispo; la otra que sea cossagrada. E en la cossagracion deuen seer fechas ocho cosas. La primera que han de fazer doze cruzes aderredor de la eglesia en las paredes de parte de dentro. tan altas que las no pueda ninguno alcançar con la mano. tres a parte de oriente. & tres a occidente. & tres faza medio dia. & otras tres a septentrion. ¶ La segunda que deuen sacar de la eglesia; todos los cuerpos. & los huessos de los muertos quier sean de sanctos o de otros. quando esto fizieren. ¶ La tercera que deuen açender doze candelas & poner las en las cruzes. en sendos clauos que deuen estar ficados en medio de la cruz. ¶ La quarta que deuen tomar. ceniza & sal & vino & agua. & boluer lo todo en uno con las oraciones que dize el obispo. & esparzer la por el eglesia. pora lauar la. ¶ La quinta que deue escreuir el obispo con su blago sobre la ceniza que esparzieron por el suelo de la eglesia. el abeçe de los ladinos. & de los Griegos. & deuen seer fechos de luengo & de trauiesso de la eglesia de guisa que se ayunten en medio cuemo en manera de cruz. ¶ La sexta que han de meter en la eglesia las reliquias de los santos que auien ante sacado. & encerrar las en el altar. & desi tornar y los cuerpos de los omnes onrrados que deuen y seer soterrados con derecho segund manda sancta eglesia. ¶ La setena que deue ungir el obispo las cruzes con crisma & con olio cossagrado. ¶ La ochaua que deuen açensar la eglesia a muchas partes.
1	10	17	Ley .xvijª. Que pro uiene a los buenos xpistianos de la consagracion de la eglesia.	Cruzes & todas las otras cosas que faze el obispo en la eglesia quando la cossagra. segund dize en la ley ante desta; cada una dellas ha su entendimiento. & su semeiança. E por estas razones puso la sancta scriptura a la eglesia quatro nombres. El primero casa de lloro o de penedencia. El segundo casa de aprender castigamiento. El tercero de folgura & de emparamiento. El quarto casa de oracion. E de cada una destas maneras mostro por que es assi llamada. segund dize adelante en las leyes deste Titulo. ¶ Mas del cossagramiento de la eglesia uiene muy grand prouecho a los iustos & aun a los pecadores. Ca a los iustos uienen ende tres bienes. El primero que por ella son guardados del spiritu sancto que los no dexa caer en pecado. El segundo que ihesu xpisto fijo de dios por quien es ella cossagrada les da saber pora entender la uerdat que no caen en yerro. El tercero es que dios padre los empara con su poder que los no puedan uençer los enemigos del alma. con quien lidian. Ca estos siempre punnan de los embargar que se no saluen. ¶ E los pecadores se aprouechan ende desta manera. Ca fazen en la eglesia su penedencia. E defuera della no la puede ninguno fazer uerdaderamientre. por que se salue. E aquellos son de fuera della; que no creen ni quieren temer lo que sancta eglesia manda creer & guardar.
1	10	18	Ley .xviijª. Que pro uiene aun a los pecadores de la consagracion de la eglesia. & por que la llaman Casa de lloro.	Prouecho an los pecadores en la cossagracion de la eglesia. Ca dos cosas de las ocho que y fazen. son en razon dellos. La una quando echan fuera della los cuerpos de los muertos. & el otra que esparzen pora allimpialla el agua benita que fizo el obispo. segund dize en la tercera ley ante desta. E esto por sennal de dos cosas que ha de auer en la uerdadera penedencia. La una que eche el pecador de su uoluntad el pecado en que esta. & que no aya sabor del fazer. & esto da a entender quando sacan los cuerpos de los muertos de la eglesia. La otra que deue doler se & llorar por el pecado que fizo. E por dar a entender que assi lo ha de fazer; esparzen por el eglesia aquel agua benita que fazen con ceniza & sal & con uino & agua todo mezclado en uno. E el agua demuestra que se deue el pecador doler & llorar. E la ceniza que deue auer temor de la iusticia de dios. E este temor da a connoscer al que faze penedencia que se tenga por ceniza. E por esta razon misma la ponen los clerigos a los xpistianos sobre la cabeça el primero dia de quaresma. & dizen a cada uno dellos en poniendo la. Omne connosce que ceniza eres. & en ceniza as de tornar. E por el uino se entiende la esperança que deue auer de la misericordia de dios. que alegra la uoluntad del pecador cuemo el uino al coraçon del omne. E sal ponen en aquella agua benita. con las otras tres cosas que dize de suso por dar a entender que el pecador deue seer mesurado en la tristeza que ouiere doliendo se de sus pecados. Pero esto no ha de seer tanto por que desespere. & otrossi que la esperança que ha de la misericordia de dios que no sea ademas. por que se alliuie. ni se fie tanto en ella; de guisa por que se atreua a pecar teniendo que cada que quisiere sera perdonado. Onde en estas cosas sobredichas se cumple la uerdadera penedencia que es en doler se omne de los pecados que fizo. & no auer uoluntad de los fazer de cabo. E por todas estas razones llama la scriptura a la eglesia casa de llanto. & por esto dixo Salomon. Mas ual yr a la casa del lloro que a la casa del comer. & quier tanto dezir cuemo que mas ual yr a la eglesia o deue omne llorar por sus pecados. que al logar o son los sabores & los deleytos del mundo.
1	10	19	Ley .xviiijª. Por que razones dizen a la eglesia Casa de aprender.	Aprenden los omnes castigamientos buenos en la eglesia. cuemo fagan bien & se guarden de fazer mal. E por endel dizen casa de aprender. E por esso dizo salomon por spiritu sancto en uoz de la eglesia. acordat uos ami los que no sodes fieles. & los que no aprisiestes allegat uos a la casa del aprender. E ha la eglesia este nombre; por que aprenden en ella dos cosas. creer. & bien obrar. E esto se da a entender por las doze candelas que acienden. & por las letras que escriuie el obispo en tierra sobre la ceniza que ponen por el suelo de la eglesia. de luengo & de trauiesso cuemo en cruz. El ensennamiento de aprender la creencia; se entiende en la lumbre de las candelas. por que la fe tal es cuemo luz. segund dixo nuestro sennor ihesu xpisto en el euangelio. mientre que la luz auedes creet en ella. & assi seredes fijo de luz que se entiende por dios. E por que ha en la candela tres cosas. pauilo cera & fuego entienden se tres personas que son en la trinidat. padre. & fijo. & spiritu sancto. o pueden se entender otras tres cosas que a en ihesu xpisto. cuerpo & alma & deidat. Onde los doze cirios acendidos que ponen a todas partes por la eglesia; demuestran los doze apostolos que predicaron la fe de nuestro sennor ihesu xpisto por toda la tierra & alumbraron el mundo mostrando la creencia uerdadera. Otrossi toman en la eglesia ensennamiento de bien obrar. & esto se entiende por lo que escriuie el obispo en el suelo della. segund que de suso es dicho. & son las letras ladinas. & griegas. & no ebraygas. & escriuien las unas letras en el un braço que es de luengo & las otras en el que es de trauiesso. E fazen aquel escripto por dar a entender a los que entraren en la eglesia. que alli se deuen acordar de los mandamientos de dios que deue cada uno obrar. E fazen lo en aquellos dos lenguaies por demostrar que los mandamientos de dios no se han de guardar segund la escriptura del ebraygo. mas segund el entendimiento uerdadero de los xpistianos. que les uiene de la fe catholica. Ca esta fe an los ladinos & los griegos. mas que las otras yentes. & por ende lo escriuien con aquellas letras & no con otras.
